YEAR,CERT,NAMEFULL,BRNUM,ADDRESBR,NAMEBR,BRSERTYP,CITY2BR,CNTYNAMB,CNTYNUMB,DEPSUMBR,BKMO,SIMS_ACQUIRED_DATE,SIMS_ESTABLISHED_DATE,SIMS_LATITUDE,SIMS_LONGITUDE,STNAMEBR,STNUMBR,UNINUMBR,ZIPBR
2016,3510,"Bank of America, National Association",8221,  50 Market Street,  Portland - Millcreek Branch,11,South Portland,Cumberland,5,98083,0,6/13/2005,6/22/1955,43.6357,-70.2547,Maine,23,242582,4106
2016,3510,"Bank of America, National Association",8222,  772 Roosevelt Trail,  North Windham Branch,11,Windham,Cumberland,5,53284,0,6/13/2005,11/7/1972,43.8371,-70.4409,Maine,23,242583,4062
2016,3510,"Bank of America, National Association",8223,"  532 Main Street, U.S. Route 1",  Saco Branch,11,Saco,York,31,55800,0,6/13/2005,9/12/1974,43.5107,-70.4334,Maine,23,242585,4072
2016,3510,"Bank of America, National Association",8224,"  75 Wells Plaza, Unit 11",  Wells Branch,11,Wells,York,31,44642,0,6/13/2005,11/18/1974,43.3003,-70.584,Maine,23,242586,4090
2016,3510,"Bank of America, National Association",8229,  425 Philbrook Avenue,  Maine Mall Branch,11,South Portland,Cumberland,5,63630,0,6/13/2005,9/30/1985,43.6344,-70.3309,Maine,23,242598,4106
2016,3510,"Bank of America, National Association",8230,"  37 Gorham Road, Route 114",  Scarborough Branch,11,Scarborough,Cumberland,5,56064,0,6/13/2005,3/11/1988,43.5963,-70.3357,Maine,23,242600,4074
2016,3510,"Bank of America, National Association",8231,  83 Front Street,  Bath Branch,11,Bath,Sagadahoc,23,30649,0,6/13/2005,3/29/1960,43.9131,-69.8141,Maine,23,202530,4530
2016,3510,"Bank of America, National Association",8232,  110 Maine Street,  Brunswick Branch,11,Brunswick,Cumberland,5,71647,0,6/13/2005,3/23/1962,43.9119,-69.9635,Maine,23,202532,4011
2016,3510,"Bank of America, National Association",8238,  10 Long Sands Road,  York Village Branch,11,York,York,31,69147,0,6/13/2005,4/29/1963,43.144,-70.6502,Maine,23,202547,3909
2016,3510,"Bank of America, National Association",8239,  280 Main Street,  Yarmouth Branch,11,Yarmouth,Cumberland,5,46756,0,6/13/2005,11/6/1974,43.8019,-70.1902,Maine,23,202561,4096
2016,3510,"Bank of America, National Association",9524,  100 Middle St,  Middle Street Pwm Branch,23,Portland,Cumberland,5,13848,0,,1/20/2009,43.6591,-70.2518,Maine,23,491070,4101
2016,4255,The Camden National Bank,0,  2 Elm Street,  The Camden National Bank,11,Camden,Knox,13,571361,1,,1875-01-01,44.2076,-69.0675,Maine,23,2790,4843
2016,4255,The Camden National Bank,1,  Union Common,  Union Branch,11,Union,Knox,13,40128,0,,12/19/1960,44.2615,-69.2801,Maine,23,202447,4862
2016,4255,The Camden National Bank,2,  145 Elm Street,  Camden Market Place Branch,11,Camden,Knox,13,64567,0,,7/18/1968,44.1968,-69.0801,Maine,23,202448,4843
2016,4255,The Camden National Bank,3,  300 Main Street,  Rockland Branch,11,Rockland,Knox,13,133702,0,,7/9/1973,44.1036,-69.1092,Maine,23,202449,4841
2016,4255,The Camden National Bank,4,  106 Main Street,  Thomaston Branch,11,Thomaston,Knox,13,41821,0,,11/10/1979,44.0793,-69.18,Maine,23,202450,4861
2016,4255,The Camden National Bank,5,  374 Maine Street,  Belfast Branch,11,Belfast,Waldo,27,76234,0,3/23/1987,4/18/1978,44.4484,-69.0592,Maine,23,248814,4915
2016,4255,The Camden National Bank,6,  6 Main Street,  Vinalhaven Branch,11,Vinalhaven,Knox,13,34643,0,3/13/1998,7/21/1958,44.0436,-68.8397,Maine,23,226058,4863
2016,4255,The Camden National Bank,8,  382 Main Street,  Bucksport Branch,11,Bucksport,Hancock,9,31656,0,3/13/1998,10/9/1961,44.5716,-68.7931,Maine,23,232386,4416
2016,4255,The Camden National Bank,9,  4 Coastal Market Drive,  Damariscotta Branch,11,Damariscotta,Lincoln,15,39445,0,3/13/1998,5/21/1990,44.0313,-69.5246,Maine,23,202594,4543
2016,4255,The Camden National Bank,19,  Main And River Streets,  Bingham Branch,11,Bingham,Somerset,25,16386,0,9/30/2006,12/21/1956,45.0574,-69.8828,Maine,23,229254,4920
2016,4255,The Camden National Bank,21,  53 Main Street,  Madison Branch,11,Madison,Somerset,25,19690,0,9/30/2006,10/9/1933,44.7991,-69.8684,Maine,23,226049,4950
2016,4255,The Camden National Bank,22,  58 North,  Heritage Shopping Plaza Branch,11,Hampden,Penobscot,19,10077,0,9/30/2006,9/8/1987,44.7613,-68.9557,Maine,23,253698,4444
2016,4255,The Camden National Bank,23,  2530 Us Route 2,  Hermon Branch,11,Bangor,Penobscot,19,13859,0,9/30/2006,3/5/1990,44.8099,-68.9126,Maine,23,253700,4401
2016,4255,The Camden National Bank,24,  317 Main Street,  East Corinth Branch,11,Corinth,Penobscot,19,13557,0,9/30/2006,7/6/1970,45.0029,-69.0231,Maine,23,202435,4427
2016,4255,The Camden National Bank,25,  1083 West Main Street,  Dover Branch,11,Dover Foxcroft,Piscataquis,21,27813,0,9/30/2006,11/20/1933,45.181,-69.2602,Maine,23,180715,4426
2016,4255,The Camden National Bank,26,  53 Main Street,  Milo Branch,11,Milo,Piscataquis,21,13337,0,9/30/2006,11/20/1933,45.3021,-69.0323,Maine,23,180720,4463
2016,4255,The Camden National Bank,27,  20 Lily Bay Rd,  Greenville Branch,11,Greenville,Piscataquis,21,32047,0,9/30/2006,2/21/1905,45.6535,-69.4837,Maine,23,248802,4441
2016,4255,The Camden National Bank,28,  66 Main Street,  Union Trust Branch,11,Ellsworth,Hancock,9,70643,0,1/3/2008,1/1/1907,44.5414,-68.4243,Maine,23,4,4605
2016,4255,The Camden National Bank,29,  3 Myrick Street,  Plaza Branch,11,Ellsworth,Hancock,9,22960,0,1/3/2008,12/2/1963,44.524,-68.3977,Maine,23,180744,4605
2016,4255,The Camden National Bank,30,  29 Main Street,  Milbridge Branch,11,Milbridge,Washington,29,29295,0,1/3/2008,9/15/1956,44.5324,-67.882,Maine,23,180745,4658
2016,4255,The Camden National Bank,31,  3 Atlantic Avenue,  Stonington Branch,11,Stonington,Hancock,9,25886,0,1/3/2008,5/15/1922,44.1726,-68.6646,Maine,23,180746,4681
2016,4255,The Camden National Bank,32,  51 Main Street,  Jonesport Branch,11,Jonesport,Washington,29,15320,0,1/3/2008,6/10/1974,44.5287,-67.6262,Maine,23,180747,4649
2016,4255,The Camden National Bank,33,  9 Tenney Hill,  Blue Hill Branch,11,Blue Hill,Hancock,9,61053,0,1/3/2008,7/8/1974,44.4119,-68.5907,Maine,23,180748,4614
2016,4255,The Camden National Bank,34,  1316 State Highway 102,  Town Hill Branch,11,Bar Harbor,Hancock,9,22883,0,1/3/2008,10/2/1985,44.4067,-68.3479,Maine,23,180750,4609
2016,4255,The Camden National Bank,35,  19 Water Street,  Castine Village Branch,11,Castine,Hancock,9,11757,0,1/3/2008,4/29/1991,44.4134,-68.7945,Maine,23,180751,4421
2016,4255,The Camden National Bank,36,  43 Cottage Street,  Bar Harbor Branch,11,Bar Harbor,Hancock,9,9295,0,1/3/2008,7/7/1997,44.3894,-68.2067,Maine,23,180753,4609
2016,4255,The Camden National Bank,37,  1768 Atlantic Highway,  The Waldoboro Bank F.S.B.,11,Waldoboro,Lincoln,15,47922,0,1/3/2008,1891-01-01,44.1088,-69.3541,Maine,23,42855,4572
2016,4255,The Camden National Bank,39,  17 Belmont Avenue,  Belfast Branch,11,Belfast,Waldo,27,17998,0,1/3/2008,5/20/1998,44.4232,-69.025,Maine,23,278300,4915
2016,4255,The Camden National Bank,43,  88 Main Street,  Newport Branch,11,Newport,Penobscot,19,15035,0,10/26/2012,1/30/1969,44.8355,-69.2789,Maine,23,180726,4953
2016,4255,The Camden National Bank,45,  33 Main Street,  Waterville - Main St Branch,11,Waterville,Kennebec,11,35845,0,10/26/2012,9/6/1923,44.5488,-69.6295,Maine,23,8335,4901
2016,4255,The Camden National Bank,46,  80 Exchange Street,  Bangor-Exchange Street Branch,11,Bangor,Penobscot,19,66811,0,10/26/2012,1852-01-01,44.8001,-68.7682,Maine,23,2799,4401
2016,4255,The Camden National Bank,47,  178 Court Street,  Auburn - Court Street Branch,11,Auburn,Androscoggin,1,58543,0,10/26/2012,3/3/1965,44.0978,-70.2302,Maine,23,202480,4210
2016,4255,The Camden National Bank,48,  993 Lisbon Street,  Lewiston - South Avenue Branch,11,Lewiston,Androscoggin,1,74509,0,10/26/2012,10/6/1954,44.0812,-70.1968,Maine,23,202485,4240
2016,4255,The Camden National Bank,49,  330 Main Street,  Old Town Branch,11,Old Town,Penobscot,19,27713,0,10/26/2012,1/1/1900,44.9282,-68.6443,Maine,23,248808,4468
2016,4255,The Camden National Bank,51,  109 Bangor Mall Blvd,  Bangor Mall Branch,11,Bangor,Penobscot,19,13432,0,10/26/2012,4/4/1979,44.835,-68.7493,Maine,23,242590,4401
2016,4255,The Camden National Bank,52,  15 Parkway South,  Parkway South Branch,11,Brewer,Penobscot,19,33791,0,10/26/2012,10/15/1979,44.7828,-68.7511,Maine,23,245359,4412
2016,4255,The Camden National Bank,53,  21 Armory Street,  Armory Street Branch,11,Augusta,Kennebec,11,27264,0,10/26/2012,5/15/1972,44.3128,-69.7961,Maine,23,14287,4330
2016,4255,The Camden National Bank,55,  1176 Union Street,  Bangor Union Street Branch,11,Bangor,Penobscot,19,25599,0,10/26/2012,10/19/1992,44.8191,-68.8147,Maine,23,180742,4401
2016,4255,The Camden National Bank,56,  56 Main Street,  Orono Branch,11,Orono,Penobscot,19,3587,0,,12/3/2012,44.8825,-68.6726,Maine,23,536385,4473
2016,4255,The Camden National Bank,59,  2 Canal Plaza,  Portland Canal Street Branch,11,Portland,Cumberland,5,187654,0,10/16/2015,1834-06-26,43.6618,-70.2585,Maine,23,13485,4101
2016,4255,The Camden National Bank,60,  52 Bath Road,  Wiscasset Branch,11,Wiscasset,Lincoln,15,29946,0,10/16/2015,5/19/1971,44.0046,-69.6707,Maine,23,249219,4578
2016,4255,The Camden National Bank,61,  111 Main Street,  Richmond Branch,11,Richmond,Sagadahoc,23,23610,0,10/16/2015,11/19/1976,44.089,-69.808,Maine,23,249220,4357
2016,4255,The Camden National Bank,62,  9 Pond Road,  Manchester Branch,11,Manchester,Kennebec,11,28465,0,10/16/2015,11/1/1987,44.3239,-69.8621,Maine,23,249222,4351
2016,4255,The Camden National Bank,63,  96 State Street,  Augusta Branch,11,Augusta,Kennebec,11,39900,0,10/16/2015,1/18/1991,44.3151,-69.7776,Maine,23,249223,4330
2016,4255,The Camden National Bank,64,  14 Winthrop Street,  143 Water Street Branch,11,Hallowell,Kennebec,11,26791,0,10/16/2015,1889-01-01,44.2871,-69.7912,Maine,23,43804,4347
2016,4255,The Camden National Bank,65,  2 Main Street,  Winthrop Branch,11,Winthrop,Kennebec,11,21473,0,10/16/2015,12/5/1992,44.3051,-69.9773,Maine,23,249224,4364
2016,4255,The Camden National Bank,66,  7 Chandler Drive,  Bath Branch,11,Bath,Sagadahoc,23,42130,0,10/16/2015,6/12/1995,43.9113,-69.8462,Maine,23,249225,4530
2016,4255,The Camden National Bank,67,  6 Gurnet Road,  Brunswick Branch,11,Brunswick,Cumberland,5,20970,0,10/16/2015,6/12/1995,43.9067,-69.9159,Maine,23,249227,4011
2016,4255,The Camden National Bank,68,  16 Topsham Fair Mall Road,  Topsham Branch,11,Topsham,Sagadahoc,23,13862,0,10/16/2015,6/30/1996,43.9391,-69.9762,Maine,23,249229,4086
2016,4255,The Camden National Bank,69,  137 Main Street,  Brunswick Branch,11,Brunswick,Cumberland,5,20696,0,10/16/2015,6/30/1996,43.9135,-70.03,Maine,23,249230,4011
2016,4255,The Camden National Bank,70,  66 Eastern Avenue,  Augusta Branch,11,Augusta,Kennebec,11,48578,0,10/16/2015,11/18/1996,44.3096,-69.7647,Maine,23,249231,4330
2016,4255,The Camden National Bank,71,  268 Water Street,  Randolph Branch,11,Randolph,Kennebec,11,12325,0,10/16/2015,6/18/1997,44.2288,-69.7651,Maine,23,249232,4346
2016,4255,The Camden National Bank,72,  258 Kennedy Memorial Drive,  Kennedy Memorial Drive Branch,11,Waterville,Kennebec,11,37942,0,10/16/2015,10/14/1997,44.5433,-69.6658,Maine,23,249233,4901
2016,4255,The Camden National Bank,74,  344 Main Street,  Calais Federal Savings And Loan Association Branch,11,Calais,Washington,29,19956,0,10/16/2015,9/25/1936,45.1889,-67.2787,Maine,23,42590,4619
2016,4255,The Camden National Bank,75,  189 Townsend Avenue,  Boothbay Harbor Branch,11,Boothbay Harbor,Lincoln,15,17076,0,10/16/2015,3/20/2000,43.8611,-69.6267,Maine,23,464443,4538
2016,4255,The Camden National Bank,76,  51 Main Street,  Oakland Branch,11,Oakland,Kennebec,11,16932,0,10/16/2015,7/7/2003,44.5476,-69.7169,Maine,23,464450,4963
2016,4255,The Camden National Bank,77,  36 Portland Road,  Rivergreen Branch,11,Kennebunk,York,31,86826,0,10/16/2015,3/13/2003,43.3928,-70.5333,Maine,23,363925,4043
2016,4255,The Camden National Bank,78,  640 Main Street,  Saco Branch,11,Saco,York,31,28211,0,10/16/2015,8/16/2006,43.5392,-70.4624,Maine,23,454326,4072
2016,4255,The Camden National Bank,79,  659 Route 1,  York Branch,11,York,York,31,22716,0,10/16/2015,12/27/2006,43.1587,-70.6524,Maine,23,457522,3909
2016,4255,The Camden National Bank,80,  6 M And M Place,  Machias Branch,11,Machias,Washington,29,4802,0,10/16/2015,5/18/2007,44.8836,-67.6485,Maine,23,495853,4654
2016,4255,The Camden National Bank,81,  190 Water Street,  Gardiner Branch,11,Gardiner,Kennebec,11,97487,0,10/16/2015,6/27/2011,44.2293,-69.7715,Maine,23,521877,4345
2016,4255,The Camden National Bank,84,  240 Us Route 1,  Falmouth Branch,11,Falmouth,Cumberland,5,15068,0,10/16/2015,9/10/2012,43.7222,-70.2325,Maine,23,541475,4105
2016,4255,The Camden National Bank,85,  130 Community Drive,  August Civic Center Drive Branch,11,Augusta,Kennebec,11,32209,0,,10/16/2015,                         .,                         .,Maine,23,582216,4330
2016,4256,First National Bank,0,  223 Main Street,  First National Bank,11,Damariscotta,Lincoln,15,495214,1,,1864-04-19,44.0318,-69.5295,Maine,23,2791,4543
2016,4256,First National Bank,1,  1471 Atlantic Highway,  Waldoboro Branch,11,Waldoboro,Lincoln,15,66441,0,,7/9/1975,44.1024,-69.3769,Maine,23,202451,4572
2016,4256,First National Bank,2,  77 Oak Street,  Boothbay Harbor Branch,11,Boothbay Harbor,Lincoln,15,84968,0,,11/1/1979,43.8557,-69.6262,Maine,23,202452,4538
2016,4256,First National Bank,3,  39 Gardiner Road,  Wiscasset Branch,11,Wiscasset,Lincoln,15,43003,0,,7/14/1988,44.0075,-69.6688,Maine,23,202453,4578
2016,4256,First National Bank,5,  114 Commercial Street,  Rockport Branch,11,Rockport,Knox,13,31119,0,,10/6/1997,44.1896,-69.0797,Maine,23,202455,4856
2016,4256,First National Bank,6,  19 Elm Street,  Camden Branch,11,Camden,Knox,13,27761,0,,5/28/1998,44.2072,-69.0682,Maine,23,202456,4843
2016,4256,First National Bank,7,  132 Park Street,  Rockland Branch,11,Rockland,Knox,13,39265,0,,9/25/2001,44.1016,-69.1175,Maine,23,364469,4841
2016,4256,First National Bank,8,  102 Main Street,  Bar Harbor Branch,11,Bar Harbor,Hancock,9,63037,0,1/14/2005,1888-01-01,44.3893,-68.2045,Maine,23,2788,4609
2016,4256,First National Bank,9,  350 Main Street,  Southwest Harbor Branch,11,Southwest Harbor,Hancock,9,29167,0,1/14/2005,8/27/1951,44.2797,-68.326,Maine,23,202437,4679
2016,4256,First National Bank,10,  153 North Street,  Calais Branch,11,Calais,Washington,29,54603,0,1/14/2005,6/19/1967,45.1797,-67.2869,Maine,23,202438,4619
2016,4256,First National Bank,11,  235 High Street,  Ellsworth Branch,11,Ellsworth,Hancock,9,54642,0,1/14/2005,4/29/1971,44.532,-68.4075,Maine,23,202439,4605
2016,4256,First National Bank,12,  102 Washington Street,  Eastport Branch,11,Eastport,Washington,29,25969,0,1/14/2005,4/18/1990,44.906,-66.9912,Maine,23,202440,4631
2016,4256,First National Bank,13,  102b Main Street,  Northeast Harbor Branch,11,Northeast Harbor,Hancock,9,8781,0,1/14/2005,5/1/1998,44.2945,-68.2895,Maine,23,202442,4662
2016,4256,First National Bank,14,  1 South Street,  Blue Hill Branch,12,Blue Hill,Hancock,9,35358,0,1/14/2005,12/13/1999,44.4079,-68.5975,Maine,23,358182,4614
2016,4256,First National Bank,15,  63 Union Street,  Rockland Branch,11,Rockland,Knox,13,51386,0,10/26/2012,10/26/2012,44.1041,-69.111,Maine,23,534248,4841
2016,4256,First National Bank,16,  145 Exchange Street,  Bangor Branch,11,Bangor,Penobscot,19,37068,0,,2/2/2013,44.8006,-68.7683,Maine,23,537807,4401
2016,7230,"NBT Bank, National Association",210,  254 Commercial Street,  Main Regional Headquarters Branch,11,Portland,Cumberland,5,5776,0,,1/5/2015,43.6548,-70.2544,Maine,23,563425,4101
2016,11971,Bar Harbor Bank & Trust,0,  82 Main Street,  Bar Harbor Bank & Trust,11,Bar Harbor,Hancock,9,530952,1,,1887-09-15,44.3898,-68.2046,Maine,23,7640,4609
2016,11971,Bar Harbor Bank & Trust,1,  21 Main Street,  Blue Hill Branch,11,Blue Hill,Hancock,9,72308,0,,3/11/1960,44.4127,-68.5888,Maine,23,226082,4614
2016,11971,Bar Harbor Bank & Trust,2,  68 Washington Street,  Lubec Branch,11,Lubec,Washington,29,19452,0,,7/1/1936,44.8578,-66.988,Maine,23,226083,4652
2016,11971,Bar Harbor Bank & Trust,3,  111 Main Street,  Northeast Harbor Branch,11,Northeast Harbor,Hancock,9,32963,0,,1887-09-15,44.2945,-68.2895,Maine,23,226084,4662
2016,11971,Bar Harbor Bank & Trust,4,  314 Main Street,  Southwest Harbor Branch,11,Southwest Harbor,Hancock,9,48034,0,,8/27/1951,44.2809,-68.3263,Maine,23,226085,4679
2016,11971,Bar Harbor Bank & Trust,5,  Main & Bridge Street,  Milbridge Branch,11,Milbridge,Washington,29,28882,0,,5/21/1973,44.496,-67.8689,Maine,23,226086,4658
2016,11971,Bar Harbor Bank & Trust,6,  25 Church Street,  Deer Isle Branch,11,Deer Isle,Hancock,9,57368,0,,2/25/1974,44.2227,-68.6776,Maine,23,226087,4627
2016,11971,Bar Harbor Bank & Trust,7,  137 High Street,  Ellsworth Branch,11,Ellsworth,Hancock,9,69956,0,,11/2/1981,44.5368,-68.4132,Maine,23,226088,4605
2016,11971,Bar Harbor Bank & Trust,8,  385 Main Street,  Winter Harbor Branch,11,Winter Harbor,Hancock,9,24643,0,5/21/1990,5/7/1960,44.3917,-68.0909,Maine,23,232387,4693
2016,11971,Bar Harbor Bank & Trust,9,  20 Main Street,  Machias Branch,11,Machias,Washington,29,20687,0,5/21/1990,11/20/1933,44.7141,-67.4604,Maine,23,180719,4654
2016,11971,Bar Harbor Bank & Trust,10,  245 Camden Street (U.S. Route 1),  Rockland Branch,11,Rockland,Knox,13,29750,0,2/14/2004,10/1/1977,44.1258,-69.1373,Maine,23,242690,4841
2016,11971,Bar Harbor Bank & Trust,11,  1055 Main Street,  Somesville Branch,11,Mount Desert,Hancock,9,14731,0,,3/22/2006,44.3696,-68.3306,Maine,23,450694,4660
2016,11971,Bar Harbor Bank & Trust,12,  2 Main Street,  Topsham Branch,11,Topsham,Sagadahoc,23,14756,0,8/10/2012,12/11/2000,43.9225,-69.9652,Maine,23,361032,4086
2016,11971,Bar Harbor Bank & Trust,13,  368 Route 3,  South China Branch,11,South China,Kennebec,11,25867,0,8/10/2012,1/16/2007,44.3923,-69.5785,Maine,23,463066,4358
2016,12874,Katahdin Trust Company,0,  11 Main Street,  Katahdin Trust Company,11,Patten,Penobscot,19,180661,1,,3/7/1918,46.1869,-68.5506,Maine,23,8151,4765
2016,12874,Katahdin Trust Company,1,  1007 Crystal Road,  Island Falls Branch,11,Island Falls,Aroostook,3,14210,0,,10/6/1921,46.0086,-68.2694,Maine,23,228069,4747
2016,12874,Katahdin Trust Company,2,  200 Oakfield Smyrna Road,  Oakfield Branch,11,Oakfield,Aroostook,3,11390,0,,1/19/1976,46.1121,-68.1605,Maine,23,228070,4763
2016,12874,Katahdin Trust Company,3,  65 North Street,  Houlton Branch,11,Houlton,Aroostook,3,55137,0,,10/16/1987,46.1311,-67.8404,Maine,23,228071,4730
2016,12874,Katahdin Trust Company,4,  6 North Street,  Presque Isle Branch,11,Presque Isle,Aroostook,3,72182,0,,2/1/1991,46.6882,-68.0122,Maine,23,228072,4769
2016,12874,Katahdin Trust Company,5,  28 Main Street,  Mars Hill Branch,11,Mars Hill,Aroostook,3,27128,0,,4/5/1995,46.5133,-67.8671,Maine,23,228073,4758
2016,12874,Katahdin Trust Company,6,  105 Bennett Drive,  Caribou Branch,11,Caribou,Aroostook,3,43791,0,,4/6/1995,46.8679,-68.0046,Maine,23,228074,4736
2016,12874,Katahdin Trust Company,7,  20 Katahdin Lane,  Houlton Operations Center Branch,21,Houlton,Aroostook,3,0,0,,5/12/1997,46.1402,-67.8456,Maine,23,228075,4730
2016,12874,Katahdin Trust Company,8,  82 Center Road,  Easton Branch,11,Easton,Aroostook,3,8700,0,11/17/2000,1/1/1933,46.6417,-67.9142,Maine,23,202570,4740
2016,12874,Katahdin Trust Company,9,  290 Main Street,  Fort Fairfield Branch,11,Fort Fairfield,Aroostook,3,12475,0,11/17/2000,10/3/1955,46.7674,-67.8053,Maine,23,202571,4742
2016,12874,Katahdin Trust Company,10,  35 Main Street,  Limestone Branch,11,Limestone,Aroostook,3,14557,0,11/17/2000,9/1/1944,46.9098,-67.8257,Maine,23,202573,4750
2016,12874,Katahdin Trust Company,12,  29 Main Street,  Van Buren Branch,11,Van Buren,Aroostook,3,19567,0,11/17/2000,1/29/1934,47.1544,-67.9317,Maine,23,202578,4785
2016,12874,Katahdin Trust Company,13,  3440 Aroostook Road,  Eagle Lake Branch,11,Eagle Lake,Aroostook,3,17308,0,11/17/2000,9/17/1975,47.0327,-68.5955,Maine,23,202583,4739
